MTS,volume,close,high,low,open
2019/8/20 8:00,126408.1733,0.1908,0.2085,0.1904,0.2062
2019/8/21 8:00,195328.7806,0.1982,0.2173,0.181,0.1904
2019/8/22 8:00,365535.8344,0.2042,0.247,0.198,0.1999
2019/8/23 8:00,129232.9113,0.2112,0.2185,0.2011,0.2046
2019/8/24 8:00,44002.29431,0.211,0.222,0.2016,0.213
2019/8/25 8:00,63927.75453,0.2017,0.2118,0.1992,0.211
2019/8/26 8:00,97122.94392,0.2015,0.2091,0.1922,0.2065
2019/8/27 8:00,71868.68702,0.218,0.218,0.1975,0.2015
2019/8/28 8:00,138755.9448,0.1979,0.2187,0.1925,0.2159
2019/8/29 8:00,127439.7293,0.1824,0.1963,0.171,0.1963
2019/8/30 8:00,176795.1973,0.2011,0.2089,0.1764,0.1828
2019/8/31 8:00,157305.6719,0.1901,0.2062,0.1832,0.203
2019/9/1 8:00,102183.253,0.1868,0.1999,0.1814,0.1866
2019/9/2 8:00,99326.44237,0.1902,0.2065,0.1799,0.187
2019/9/3 8:00,63335.46483,0.1875,0.1958,0.1842,0.1907
2019/9/4 8:00,81919.85911,0.1867,0.1886,0.1836,0.187
2019/9/5 8:00,83933.18291,0.1849,0.1905,0.1826,0.1859
2019/9/6 8:00,50358.17674,0.181,0.1904,0.1804,0.1862
2019/9/7 8:00,38778.23786,0.1855,0.1859,0.18,0.181
2019/9/8 8:00,123602.0435,0.1904,0.1931,0.1852,0.1872
2019/9/9 8:00,163407.3635,0.192,0.2,0.1865,0.1902
2019/9/10 8:00,81023.58703,0.1901,0.196,0.1873,0.1924
2019/9/11 8:00,128817.131,0.1869,0.1919,0.1826,0.19
2019/9/12 8:00,36029.20583,0.1901,0.1942,0.186,0.1868
2019/9/13 8:00,52251.92846,0.1918,0.1942,0.188,0.191
2019/9/14 8:00,25094.5729,0.1901,0.194,0.1881,0.1901
2019/9/15 8:00,352296.8842,0.2007,0.22,0.1902,0.1918
2019/9/16 8:00,185228.7059,0.1957,0.2049,0.19,0.2006
2019/9/17 8:00,126457.0179,0.1955,0.204,0.1885,0.1948
2019/9/18 8:00,85192.65017,0.2014,0.2074,0.1901,0.1943
2019/9/19 8:00,87515.31934,0.1959,0.2025,0.1871,0.2001
2019/9/20 8:00,24262.49369,0.1949,0.1977,0.192,0.1949
2019/9/21 8:00,47059.52641,0.1945,0.1976,0.1909,0.1949
2019/9/22 8:00,64728.3956,0.1927,0.1934,0.1829,0.1928
2019/9/23 8:00,86067.24044,0.1911,0.2037,0.1893,0.1919
2019/9/24 8:00,214523.3946,0.1591,0.1959,0.13,0.1912
2019/9/25 8:00,92816.85013,0.1539,0.1882,0.1428,0.1569
2019/9/26 8:00,101500.9101,0.1466,0.1633,0.1428,0.1569
2019/9/27 8:00,78494.75638,0.1525,0.1554,0.1444,0.1471
2019/9/28 8:00,103480.8222,0.1485,0.1528,0.145,0.151
2019/9/29 8:00,72652.24177,0.1485,0.1522,0.145,0.1486
2019/9/30 8:00,122436.3293,0.1499,0.1528,0.1428,0.148
2019/10/1 8:00,58507.88192,0.148,0.1584,0.1444,0.1505
2019/10/2 8:00,21703.51313,0.1503,0.1531,0.1453,0.1483
2019/10/3 8:00,60121.48404,0.1473,0.1535,0.145,0.1512
2019/10/4 8:00,84793.32981,0.1479,0.1525,0.1414,0.1473
2019/10/5 8:00,102771.1761,0.146,0.1476,0.1416,0.1476
2019/10/6 8:00,54618.16256,0.1487,0.1528,0.1456,0.1461
2019/10/7 8:00,28529.4081,0.1481,0.1509,0.1415,0.1465
2019/10/8 8:00,102168.6703,0.1576,0.159,0.148,0.1504
2019/10/9 8:00,137797.5944,0.1671,0.1761,0.1562,0.1577
2019/10/10 8:00,196440.6556,0.1604,0.1679,0.1553,0.1669
2019/10/11 8:00,148086.1483,0.1526,0.1623,0.1515,0.1601
2019/10/12 8:00,13841.745,0.1542,0.1563,0.1526,0.1526
2019/10/13 8:00,122699.6981,0.1595,0.1606,0.1533,0.1559
2019/10/14 8:00,76006.46577,0.1547,0.1576,0.152,0.1569
2019/10/15 8:00,123060.4119,0.1552,0.1603,0.1523,0.1555
2019/10/16 8:00,99518.11454,0.1542,0.1544,0.148,0.1536
2019/10/17 8:00,155533.8057,0.1457,0.1507,0.1393,0.1507
2019/10/18 8:00,132338.4234,0.1365,0.1452,0.1344,0.143
2019/10/19 8:00,110082.0323,0.1373,0.139,0.1306,0.1354
2019/10/20 8:00,56479.02812,0.1376,0.1381,0.1333,0.138
2019/10/21 8:00,157962.0496,0.1392,0.1432,0.1363,0.1381
2019/10/22 8:00,171451.4343,0.136,0.1446,0.1341,0.1401
2019/10/23 8:00,297203.1728,0.1236,0.136,0.1197,0.136
2019/10/24 8:00,49096.79954,0.1212,0.1233,0.1158,0.1217
2019/10/25 8:00,130393.7275,0.1289,0.1309,0.1184,0.1211
2019/10/26 8:00,184126.1391,0.1366,0.1449,0.1266,0.1296
2019/10/27 8:00,798461.9692,0.1797,0.1821,0.1304,0.1378
2019/10/28 8:00,576043.8085,0.1576,0.1828,0.1502,0.1772
2019/10/29 8:00,145898.7068,0.1604,0.17,0.1546,0.155
2019/10/30 8:00,93559.21516,0.1572,0.1688,0.1516,0.1601
2019/10/31 8:00,56701.07648,0.1528,0.161,0.1501,0.1563
2019/11/1 8:00,128824.8737,0.1644,0.1688,0.1501,0.1529
2019/11/2 8:00,146465.9888,0.1609,0.1683,0.1578,0.1638
2019/11/3 8:00,107367.0393,0.1574,0.1623,0.1521,0.1611
2019/11/4 8:00,72718.60704,0.1575,0.1611,0.1546,0.1554
2019/11/5 8:00,96394.9112,0.1581,0.1602,0.1552,0.1573
2019/11/6 8:00,246978.2599,0.1702,0.1827,0.1601,0.1602
2019/11/7 8:00,179818.313,0.1669,0.1727,0.164,0.17
2019/11/8 8:00,90929.8645,0.1582,0.17,0.1557,0.1682
2019/11/9 8:00,31087.49992,0.1579,0.163,0.1568,0.1582
2019/11/10 8:00,238741.5155,0.1663,0.175,0.1571,0.1574
2019/11/11 8:00,1006630.056,0.203,0.221,0.1597,0.1649
2019/11/12 8:00,1564719.676,0.2232,0.2518,0.1966,0.203
2019/11/13 8:00,586341.4959,0.2049,0.2296,0.192,0.2232
2019/11/14 8:00,424617.441,0.2215,0.233,0.1989,0.2044
2019/11/15 8:00,607130.7697,0.2071,0.2223,0.1871,0.2221
2019/11/16 8:00,219780.2118,0.204,0.2129,0.1938,0.208
2019/11/17 8:00,151723.1086,0.2135,0.2215,0.2034,0.2064
2019/11/18 8:00,235964.343,0.1962,0.2188,0.1946,0.2139
2019/11/19 8:00,401987.3053,0.184,0.2061,0.174,0.199
2019/11/20 8:00,140001.9273,0.192,0.199,0.1832,0.1836
2019/11/21 8:00,286093.7615,0.1614,0.1936,0.1522,0.1915
2019/11/22 8:00,547389.2503,0.1418,0.1655,0.133,0.1614
2019/11/23 8:00,210635.57,0.1502,0.1577,0.1383,0.1411
2019/11/24 8:00,452775.1794,0.1437,0.1659,0.1376,0.1514
2019/11/25 8:00,498766.8296,0.1471,0.1595,0.13,0.1402
2019/11/26 8:00,217855.0034,0.1474,0.1533,0.1409,0.1482
2019/11/27 8:00,227108.2071,0.1506,0.1522,0.1408,0.1475
2019/11/28 8:00,169865.9035,0.1522,0.16,0.1497,0.1522
2019/11/29 8:00,163616.127,0.1547,0.1571,0.1511,0.1524
2019/11/30 8:00,129456.3947,0.1585,0.17,0.1515,0.1552
2019/12/1 8:00,165682.6515,0.152,0.1585,0.14,0.1585
2019/12/2 8:00,59738.56193,0.1452,0.1561,0.1416,0.152
2019/12/3 8:00,60698.00986,0.14,0.1462,0.1325,0.1451
2019/12/4 8:00,134551.387,0.1396,0.1411,0.1327,0.14
2019/12/5 8:00,67009.96718,0.1413,0.1423,0.1361,0.1379
2019/12/6 8:00,40762.92127,0.1391,0.1426,0.1383,0.1426
2019/12/7 8:00,30903.99718,0.1397,0.1422,0.1376,0.1409
2019/12/8 8:00,51693.55305,0.137,0.1397,0.1341,0.1397
2019/12/9 8:00,52259.81514,0.1362,0.1391,0.1343,0.1376
2019/12/10 8:00,136718.1936,0.1246,0.1354,0.1228,0.1342
2019/12/11 8:00,203262.4441,0.1319,0.1469,0.123,0.123
2019/12/12 8:00,85874.59759,0.1351,0.1383,0.1284,0.1324
2019/12/13 8:00,71971.37904,0.1378,0.1383,0.1308,0.1334
2019/12/14 8:00,72350.45864,0.1239,0.1357,0.1234,0.1357
2019/12/15 8:00,32241.44982,0.1313,0.1315,0.1243,0.1267
2019/12/16 8:00,67686.09887,0.1295,0.1312,0.1262,0.131
2019/12/17 8:00,125741.8099,0.1182,0.1287,0.1174,0.1287
2019/12/18 8:00,140064.2184,0.1308,0.133,0.115,0.1196
2019/12/19 8:00,70598.1828,0.1261,0.1357,0.1252,0.1311
2019/12/20 8:00,7838.772154,0.1271,0.1286,0.1252,0.1275
2019/12/21 8:00,46624.2385,0.1282,0.131,0.1252,0.1287
2019/12/22 8:00,26790.84291,0.1317,0.1336,0.1265,0.1272
2019/12/23 8:00,36665.70118,0.1264,0.1334,0.1264,0.1317
2019/12/24 8:00,49092.3196,0.1256,0.1323,0.1243,0.1264
2019/12/25 8:00,31674.98018,0.1244,0.1256,0.1234,0.1245
2019/12/26 8:00,250568.34,0.1142,0.1256,0.1131,0.1254
2019/12/27 8:00,131967.1356,0.1131,0.1188,0.1124,0.1141
2019/12/28 8:00,134301.2991,0.1144,0.12,0.1122,0.1145
2019/12/29 8:00,85304.37481,0.1139,0.1155,0.1139,0.114
2019/12/30 8:00,34371.84734,0.1114,0.1144,0.1114,0.1139
2019/12/31 8:00,208548.0026,0.11,0.115,0.1084,0.1129
2020/1/1 8:00,81000.59648,0.1105,0.1155,0.1097,0.11
2020/1/2 8:00,85887.11456,0.1067,0.1116,0.1061,0.1116
2020/1/3 8:00,59419.61373,0.1094,0.1099,0.105,0.1069
2020/1/4 8:00,86291.72549,0.1148,0.1187,0.1095,0.1095
2020/1/5 8:00,143397.7265,0.1112,0.1179,0.111,0.1135
2020/1/6 8:00,142350.9837,0.1177,0.1177,0.1118,0.1118
2020/1/7 8:00,104820.2753,0.1159,0.1187,0.1156,0.116
2020/1/8 8:00,123017.7744,0.116,0.1199,0.1157,0.1166
2020/1/9 8:00,90676.95153,0.1122,0.1173,0.1122,0.1164
2020/1/10 8:00,331098.5031,0.1163,0.1214,0.1074,0.1123
2020/1/11 8:00,145401.1977,0.1133,0.1177,0.112,0.1161
2020/1/12 8:00,724968.7626,0.1397,0.1568,0.1121,0.1122
2020/1/13 8:00,1705874.292,0.1221,0.1612,0.119,0.1388
2020/1/14 8:00,1471525.885,0.126,0.1422,0.1224,0.1224
2020/1/15 8:00,837430.0014,0.1297,0.1428,0.124,0.1272
2020/1/16 8:00,414589.6659,0.1353,0.139,0.1233,0.13
2020/1/17 8:00,417598.8845,0.1416,0.1468,0.1329,0.1352
2020/1/18 8:00,205752.326,0.1367,0.1423,0.1347,0.1407
2020/1/19 8:00,344345.795,0.1305,0.1425,0.1245,0.1361
2020/1/20 8:00,86073.08671,0.1286,0.1312,0.1284,0.1298
2020/1/21 8:00,36486.60848,0.1354,0.137,0.126,0.1285
2020/1/22 8:00,260514.1194,0.1346,0.1475,0.1312,0.1346
2020/1/23 8:00,195052.0963,0.1259,0.1347,0.1258,0.1332
2020/1/24 8:00,143052.1727,0.1278,0.1385,0.1228,0.1266
2020/1/25 8:00,26743.44003,0.1264,0.1312,0.1246,0.1272
2020/1/26 8:00,86949.51757,0.1331,0.1331,0.1246,0.1255
2020/1/27 8:00,97577.49561,0.1373,0.138,0.1293,0.1331
2020/1/28 8:00,116006.3291,0.1334,0.1372,0.1247,0.1364
2020/1/29 8:00,179489.1762,0.1362,0.14,0.1309,0.1323
2020/1/30 8:00,164522.172,0.1418,0.1425,0.1334,0.1361
2020/1/31 8:00,354303.5587,0.143,0.1528,0.1352,0.1424
2020/2/1 8:00,50686.31552,0.1439,0.1474,0.1406,0.1423
2020/2/2 8:00,242788.1154,0.1564,0.1673,0.1437,0.1437
2020/2/3 8:00,41988.98305,0.1542,0.1588,0.1517,0.1564
2020/2/4 8:00,45251.67939,0.162,0.162,0.1481,0.1537
2020/2/5 8:00,132742.1418,0.176,0.1785,0.162,0.162
2020/2/6 8:00,145399.727,0.1791,0.184,0.1714,0.1777
2020/2/7 8:00,186099.3192,0.184,0.184,0.173,0.1781
2020/2/8 8:00,144891.7509,0.1796,0.2007,0.1716,0.1842
2020/2/9 8:00,107209.1584,0.193,0.1962,0.1803,0.1851
2020/2/10 8:00,133737.5927,0.1817,0.197,0.1669,0.1939
2020/2/11 8:00,144429.8994,0.1858,0.1858,0.17,0.181
2020/2/12 8:00,397267.7777,0.1859,0.1901,0.1768,0.1884
2020/2/13 8:00,823731.2374,0.1686,0.186,0.1622,0.186
2020/2/14 8:00,280655.3472,0.1733,0.182,0.1674,0.1696
2020/2/15 8:00,468411.2176,0.1636,0.1828,0.1563,0.174
2020/2/16 8:00,467692.6447,0.1493,0.1709,0.1341,0.1614
2020/2/17 8:00,1024380.401,0.1443,0.1545,0.1298,0.1494
2020/2/18 8:00,452600.7141,0.1465,0.152,0.1382,0.1453
2020/2/19 8:00,192773.3862,0.133,0.1582,0.1314,0.1467
2020/2/20 8:00,161354.5811,0.1384,0.1392,0.1314,0.1321
2020/2/21 8:00,175283.6164,0.1448,0.145,0.1331,0.1392
2020/2/22 8:00,406644.4486,0.1477,0.1507,0.1403,0.1448
2020/2/23 8:00,226635.4023,0.148,0.15,0.1415,0.1481
2020/2/24 8:00,459550.1603,0.1448,0.151,0.14,0.1483
2020/2/25 8:00,271267.5258,0.1337,0.1497,0.1326,0.145
2020/2/26 8:00,389781.0941,0.1217,0.1337,0.1112,0.1318
2020/2/27 8:00,197675.0707,0.123,0.1266,0.1126,0.1185
2020/2/28 8:00,269248.3397,0.1189,0.1244,0.1128,0.1235
2020/2/29 8:00,409797.405,0.1129,0.124,0.1126,0.119
2020/3/1 8:00,148664.088,0.1127,0.1201,0.1118,0.1148
2020/3/2 8:00,252863.2551,0.1178,0.1208,0.111,0.1129
2020/3/3 8:00,118438.0637,0.1137,0.119,0.1137,0.1174
2020/3/4 8:00,111742.477,0.1139,0.1177,0.1132,0.1142
2020/3/5 8:00,107463.9069,0.1183,0.1204,0.115,0.1163
2020/3/6 8:00,293000.3712,0.1206,0.1222,0.1178,0.1201
2020/3/7 8:00,415216.8719,0.1239,0.1335,0.1197,0.1213
2020/3/8 8:00,634313.8905,0.1045,0.1234,0.1028,0.1234
2020/3/9 8:00,166817.0345,0.1025,0.1098,0.0958,0.1045
2020/3/10 8:00,161811.4201,0.1048,0.1084,0.101,0.1032
2020/3/11 8:00,184492.1256,0.1027,0.1071,0.095,0.106
2020/3/12 8:00,623990.0165,0.0566,0.1016,0.055,0.1016
2020/3/13 8:00,302411.1976,0.0691,0.0993,0.053,0.058
2020/3/14 8:00,245154.1712,0.0631,0.0713,0.063,0.0679
2020/3/15 8:00,63309.74782,0.0684,0.0724,0.0628,0.0635
2020/3/16 8:00,291879.6377,0.0628,0.0694,0.0548,0.0668
2020/3/17 8:00,162447.8011,0.07,0.0725,0.0619,0.0622
2020/3/18 8:00,64447.75628,0.0678,0.0705,0.0642,0.0689
2020/3/19 8:00,142895.1056,0.0765,0.08,0.068,0.0682
2020/3/20 8:00,224674.6837,0.0711,0.084,0.065,0.0739
2020/3/21 8:00,103713.5291,0.0715,0.0744,0.0681,0.0681
2020/3/22 8:00,104675.4972,0.0637,0.0744,0.0636,0.072
2020/3/23 8:00,40263.57875,0.0698,0.0714,0.0622,0.0622
2020/3/24 8:00,116003.3221,0.0742,0.0742,0.0687,0.0707
2020/3/25 8:00,70984.65405,0.0727,0.078,0.0703,0.0704
2020/3/26 8:00,48155.50848,0.0749,0.075,0.0712,0.0733
2020/3/27 8:00,27085.8802,0.0733,0.0763,0.0727,0.0763
2020/3/28 8:00,38347.85133,0.0704,0.0743,0.0688,0.0729
2020/3/29 8:00,13235.3297,0.0678,0.0725,0.0678,0.0698
2020/3/30 8:00,16386.03997,0.0742,0.0742,0.0664,0.068
2020/3/31 8:00,14930.73023,0.0715,0.0738,0.0702,0.0738
2020/4/1 8:00,8967.678029,0.0707,0.0721,0.0702,0.0704
2020/4/2 8:00,41352.53957,0.0725,0.0783,0.0725,0.073
2020/4/3 8:00,23692.49065,0.0749,0.0756,0.0726,0.0755
2020/4/4 8:00,60150.84261,0.0788,0.084,0.0752,0.0752
2020/4/5 8:00,217621.6685,0.0833,0.0846,0.0799,0.0805
2020/4/6 8:00,148034.0005,0.0858,0.0863,0.0802,0.0833
2020/4/7 8:00,136998.0149,0.085,0.09,0.0845,0.0876
2020/4/8 8:00,52135.88324,0.0878,0.09,0.0855,0.086
2020/4/9 8:00,113319.0199,0.0822,0.0901,0.0822,0.0888
2020/4/10 8:00,99192.02293,0.08,0.0855,0.08,0.0822
2020/4/11 8:00,20125.30039,0.08,0.0875,0.08,0.0852
2020/4/12 8:00,35656.64179,0.0861,0.0861,0.0791,0.08
2020/4/13 8:00,57691.26914,0.0776,0.0823,0.0776,0.0823
2020/4/14 8:00,21277.8504,0.0782,0.08,0.0773,0.0798
2020/4/15 8:00,8323.044609,0.0774,0.079,0.0774,0.078
2020/4/16 8:00,270219.7117,0.0851,0.0858,0.0748,0.0774
2020/4/17 8:00,57109.96432,0.0849,0.0875,0.0808,0.086
2020/4/18 8:00,20377.85767,0.0878,0.0879,0.0834,0.0843
2020/4/19 8:00,36509.58204,0.0829,0.0898,0.0829,0.0889
2020/4/20 8:00,20228.91751,0.0855,0.0898,0.0829,0.0829
2020/4/21 8:00,4141.360254,0.086,0.086,0.0828,0.0855
2020/4/22 8:00,34734.17817,0.0862,0.0887,0.0828,0.0828
2020/4/23 8:00,23861.99973,0.0927,0.0941,0.0862,0.0862
2020/4/24 8:00,12311.54762,0.0903,0.0904,0.09,0.0903
2020/4/25 8:00,16969.62652,0.0882,0.0941,0.0882,0.0902
2020/4/26 8:00,30655.3268,0.093,0.0985,0.0915,0.0924
2020/4/27 8:00,67767.866,0.0988,0.0989,0.0933,0.0948
2020/4/28 8:00,47222.8978,0.0928,0.0988,0.0928,0.0988
2020/4/29 8:00,233853.48,0.0993,0.1008,0.0907,0.0954
2020/4/30 8:00,185557.6578,0.1,0.105,0.096,0.0995
2020/5/1 8:00,50986.32948,0.1014,0.1049,0.0971,0.1
2020/5/2 8:00,16733.6381,0.1012,0.1056,0.0987,0.101
2020/5/3 8:00,75995.9793,0.1028,0.1059,0.101,0.1056
2020/5/4 8:00,70400.4462,0.0973,0.1025,0.0909,0.1025
2020/5/5 8:00,11746.65164,0.096,0.1031,0.096,0.0973
2020/5/6 8:00,81652.16774,0.0939,0.1028,0.0914,0.096
2020/5/7 8:00,63164.25847,0.0941,0.0941,0.085,0.094
2020/5/8 8:00,28968.84575,0.0932,0.1022,0.0893,0.096
2020/5/9 8:00,11740.68189,0.0928,0.095,0.0919,0.0932
2020/5/10 8:00,85799.31894,0.084,0.0929,0.076,0.0928
2020/5/11 8:00,7145.213992,0.0778,0.0841,0.0778,0.0836
2020/5/12 8:00,28476.5524,0.0857,0.0857,0.0785,0.0785
2020/5/13 8:00,16495.57777,0.0857,0.0857,0.0832,0.0857
2020/5/14 8:00,80418.53377,0.083,0.0866,0.079,0.0863
2020/5/15 8:00,16759.31071,0.0793,0.0838,0.0793,0.0834
2020/5/16 8:00,30116.04408,0.0821,0.0844,0.0793,0.0794
2020/5/17 8:00,17231.77941,0.085,0.0881,0.0797,0.0821
2020/5/18 8:00,40773.15271,0.0853,0.09,0.083,0.0859
2020/5/19 8:00,20062.26895,0.0881,0.0895,0.0843,0.0844
2020/5/20 8:00,45525.14101,0.0937,0.0986,0.0856,0.088
2020/5/21 8:00,300334.0518,0.0943,0.1097,0.0925,0.0969
2020/5/22 8:00,87047.60098,0.1088,0.1088,0.0957,0.096
2020/5/23 8:00,31024.50987,0.1028,0.1136,0.1012,0.1026
2020/5/24 8:00,119738.411,0.0902,0.1042,0.088,0.1034
2020/5/25 8:00,26104.77403,0.0927,0.0948,0.0901,0.0918
2020/5/26 8:00,58936.06041,0.1002,0.1065,0.0927,0.0927
2020/5/27 8:00,23499.49617,0.1022,0.103,0.1,0.1002
2020/5/28 8:00,21103.23143,0.1039,0.108,0.1,0.101
2020/5/29 8:00,11691.81447,0.1,0.1038,0.0981,0.1038
2020/5/30 8:00,29963.43523,0.1029,0.103,0.0972,0.0981
2020/5/31 8:00,25096.22832,0.1029,0.107,0.098,0.103
2020/6/1 8:00,17224.85085,0.1029,0.1068,0.0976,0.1033
2020/6/2 8:00,171028.9244,0.1007,0.108,0.099,0.1059
2020/6/3 8:00,118682.5359,0.1023,0.1065,0.1,0.1007
2020/6/4 8:00,55142.6305,0.1045,0.1052,0.1003,0.1027
2020/6/5 8:00,136289.1321,0.1048,0.1064,0.1006,0.1045
2020/6/6 8:00,24531.477,0.1019,0.106,0.1014,0.1047
2020/6/7 8:00,18234.45959,0.1038,0.1063,0.1,0.1044
2020/6/8 8:00,64308.38433,0.1064,0.1064,0.101,0.1059
2020/6/9 8:00,121974.0877,0.1099,0.1102,0.1033,0.1064
2020/6/10 8:00,155463.0127,0.123,0.123,0.1086,0.1109
2020/6/11 8:00,192941.8404,0.1003,0.124,0.1003,0.123
2020/6/12 8:00,84187.68716,0.1163,0.1258,0.1003,0.1003
2020/6/13 8:00,113849.9441,0.1132,0.1171,0.1113,0.116
2020/6/14 8:00,26553.00431,0.1119,0.1148,0.11,0.113
2020/6/15 8:00,31059.41508,0.1106,0.1137,0.1021,0.109
2020/6/16 8:00,64718.63485,0.113,0.1147,0.1056,0.1105
2020/6/17 8:00,41141.4901,0.1063,0.114,0.1063,0.114
2020/6/18 8:00,49827.3278,0.1096,0.1139,0.1059,0.1085
2020/6/19 8:00,74656.20342,0.1125,0.12,0.1057,0.1103
2020/6/20 8:00,32738.52397,0.1117,0.1191,0.1085,0.1132
2020/6/21 8:00,77307.784,0.1077,0.1131,0.1051,0.1091
2020/6/22 8:00,28279.02293,0.1083,0.1087,0.1037,0.1086
2020/6/23 8:00,22709.13713,0.1046,0.1097,0.1037,0.1084
2020/6/24 8:00,47923.78653,0.1028,0.1084,0.1028,0.1048
2020/6/25 8:00,17239.41024,0.1017,0.1045,0.1001,0.1032
2020/6/26 8:00,37520.36389,0.0982,0.103,0.0975,0.101
2020/6/27 8:00,40242.00285,0.0962,0.1014,0.0913,0.098
2020/6/28 8:00,39828.81432,0.0951,0.0969,0.0912,0.0923
2020/6/29 8:00,10006.614,0.0967,0.1016,0.0947,0.0966
2020/6/30 8:00,12172.70061,0.1038,0.1038,0.0988,0.101
2020/7/1 8:00,93970.61664,0.0953,0.1071,0.0953,0.1038
2020/7/2 8:00,185162.336,0.0945,0.1016,0.0907,0.0957
2020/7/3 8:00,44531.78874,0.0973,0.0973,0.0915,0.0959
2020/7/4 8:00,150966.2981,0.0995,0.1009,0.097,0.097
2020/7/5 8:00,90863.28529,0.0974,0.1016,0.0946,0.0995
2020/7/6 8:00,45429.08814,0.0993,0.1084,0.0966,0.0968
2020/7/7 8:00,47200.12637,0.102,0.1069,0.1001,0.1002
2020/7/8 8:00,67955.50215,0.1101,0.1133,0.101,0.102
2020/7/9 8:00,149724.7198,0.1066,0.112,0.1038,0.1101
2020/7/10 8:00,150302.9055,0.1033,0.1073,0.0995,0.1066
2020/7/11 8:00,89650.6875,0.1077,0.1084,0.1008,0.1031
2020/7/12 8:00,294714.6603,0.1085,0.1117,0.1023,0.1075
2020/7/13 8:00,331508.2322,0.1067,0.12,0.1057,0.1093
2020/7/14 8:00,72703.64907,0.1114,0.1123,0.1058,0.1068
2020/7/15 8:00,88135.73351,0.1085,0.1136,0.1054,0.1136
2020/7/16 8:00,113360.0053,0.1063,0.1102,0.1021,0.1065
2020/7/17 8:00,47178.85143,0.105,0.1061,0.1014,0.1061
2020/7/18 8:00,13584.84987,0.1077,0.1084,0.1045,0.1069
2020/7/19 8:00,60498.93026,0.1061,0.1139,0.1047,0.1115
2020/7/20 8:00,275174.0607,0.114,0.1249,0.1057,0.106
2020/7/21 8:00,55872.3395,0.1226,0.1226,0.1145,0.1173
2020/7/22 8:00,146159.9594,0.12,0.1279,0.1153,0.1226
2020/7/23 8:00,155225.3592,0.1185,0.1228,0.116,0.1196
2020/7/24 8:00,111048.7228,0.1127,0.1219,0.1099,0.1185
2020/7/25 8:00,129513.2491,0.1105,0.1148,0.1091,0.113
2020/7/26 8:00,96642.55476,0.1117,0.1176,0.11,0.1123
2020/7/27 8:00,211197.224,0.1055,0.1186,0.105,0.1117
2020/7/28 8:00,159978.2637,0.1059,0.1138,0.1035,0.1057
2020/7/29 8:00,36293.63591,0.1097,0.1131,0.1059,0.1059
2020/7/30 8:00,15186.07641,0.11,0.1125,0.1057,0.1083
2020/7/31 8:00,17792.23319,0.11,0.1126,0.1046,0.1126
2020/8/1 8:00,120379.7088,0.1094,0.1214,0.1048,0.11
2020/8/2 8:00,222375.661,0.1061,0.1167,0.1021,0.1112
2020/8/3 8:00,119264.7872,0.11,0.1142,0.1028,0.1048
2020/8/4 8:00,130939.9552,0.1099,0.1141,0.107,0.1102
2020/8/5 8:00,95613.34296,0.1128,0.1141,0.1083,0.1098
2020/8/6 8:00,238333.5415,0.12,0.1287,0.1086,0.114
2020/8/7 8:00,109009.5551,0.1113,0.1272,0.1089,0.1214
2020/8/8 8:00,35143.47059,0.116,0.1249,0.11,0.11
2020/8/9 8:00,282584.5253,0.1176,0.1185,0.1104,0.116
2020/8/10 8:00,136916.6016,0.1161,0.1197,0.1122,0.1156
2020/8/11 8:00,209388.253,0.1084,0.1246,0.1051,0.1179
2020/8/12 8:00,289843.2477,0.1121,0.117,0.1071,0.1084
2020/8/13 8:00,223974.8006,0.1222,0.1238,0.1086,0.1121
2020/8/14 8:00,346169.2205,0.1203,0.1245,0.114,0.1206
2020/8/15 8:00,259701.7976,0.1185,0.1206,0.1132,0.1203
2020/8/16 8:00,119434.4542,0.1172,0.1199,0.1112,0.1172
2020/8/17 8:00,250098.9004,0.1175,0.1219,0.1135,0.1171
2020/8/18 8:00,439214.1629,0.106,0.1198,0.1051,0.114
2020/8/19 8:00,356922.8561,0.1,0.1075,0.0985,0.106
2020/8/20 8:00,355314.2976,0.1071,0.1071,0.1,0.1
2020/8/21 8:00,562496.2347,0.102,0.1137,0.1014,0.1071
2020/8/22 8:00,461198.4868,0.1091,0.1128,0.1008,0.102
2020/8/23 8:00,170598.9072,0.1091,0.1125,0.1051,0.1088
2020/8/24 8:00,141817.9184,0.1103,0.1127,0.1067,0.109
2020/8/25 8:00,1858910.502,0.1559,0.1642,0.1068,0.1108
2020/8/26 8:00,1941211.406,0.1624,0.1888,0.1468,0.1636
2020/8/27 8:00,556743.4572,0.1535,0.174,0.1469,0.1626
2020/8/28 8:00,162588.5889,0.1598,0.167,0.1525,0.1528
2020/8/29 8:00,329442.1282,0.1357,0.1646,0.1356,0.1603
2020/8/30 8:00,510562.5821,0.1468,0.152,0.132,0.1366
2020/8/31 8:00,3022696.153,0.2357,0.26,0.145,0.1478
2020/9/1 8:00,743446.006,0.18,0.2433,0.175,0.2366
2020/9/2 8:00,475014.1157,0.1638,0.195,0.1586,0.18
2020/9/3 8:00,512978.3193,0.1158,0.1832,0.1105,0.167
2020/9/4 8:00,289301.7279,0.126,0.1403,0.1105,0.12
2020/9/5 8:00,264847.5855,0.1215,0.1328,0.1051,0.126
2020/9/6 8:00,804906.9497,0.1468,0.1555,0.1236,0.1278
2020/9/7 8:00,531007.7469,0.1277,0.1504,0.1212,0.1468
2020/9/8 8:00,235885.3844,0.1214,0.1335,0.1185,0.1276
